id,link,bedrooms,bathrooms,area_m2,price,date,condition,location
P1753641812_4,https://www.fincaraiz.com.co/casa-en-venta-en-rincon-de-los-prados-cucuta/192213985,3 Habs.,4 Baños,161 m²,$ 440.000.000,2025-07-27 13:43:32.489503,Usado,"Rincon de los prados, Cúcuta, Norte de santander"
P1753641814_5,https://www.fincaraiz.com.co/casa-en-venta-en-zulima-cucuta/192177382,3 Habs.,3 Baños,257 m²,$ 620.000.000,2025-07-27 13:43:34.476150,Usado,"Zulima, Cúcuta, Norte de santander"
P1753641816_6,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159646,3 Habs.,3 Baños,361 m²,$ 1.500.000.000,2025-07-27 13:43:36.576603,Usado,"Caobos, Cúcuta, Norte de santander"
P1753641818_7,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192379283,3 Habs.,2 Baños,112 m²,$ 320.000.000,2025-07-27 13:43:38.558580,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753641821_8,https://www.fincaraiz.com.co/casa-en-venta-en-loma-de-bolivar-cucuta/192158789,4 Habs.,3 Baños,160 m²,$ 290.000.000,2025-07-27 13:43:41.690386,Usado,"Loma de bolivar, Cúcuta, Norte de santander"
P1753641823_9,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192158799,4 Habs.,4 Baños,203 m²,$ 215.000.000,2025-07-27 13:43:43.886137,Usado,"El contento, Cúcuta, Norte de santander"
P1753641825_10,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159113,4 Habs.,4 Baños,203 m²,$ 490.000.000,2025-07-27 13:43:45.833559,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753641828_11,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192159709,4 Habs.,4 Baños,120 m²,$ 800.000.000,2025-07-27 13:43:48.050965,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753641830_12,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159718,5 Habs.,5 Baños,300 m²,$ 1.800.000.000,2025-07-27 13:43:50.464872,Usado,"Popular, Cúcuta, Norte de santander"
P1753641833_13,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192158693,6 Habs.,3 Baños,600 m²,$ 1.200.000.000,2025-07-27 13:43:53.611956,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753641836_14,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159081,5 Habs.,4 Baños,400 m²,$ 790.000.000,2025-07-27 13:43:56.023664,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753641837_15,https://www.fincaraiz.com.co/casa-en-venta-en-el-llano-cucuta/192158629,4 Habs.,5 Baños,307 m²,$ 1.200.000.000,2025-07-27 13:43:57.907876,Usado,"El llano, Cúcuta, Norte de santander"
P1753641840_16,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214099,5 Habs.,8 Baños,1567 m²,$ 2.900.000.000,2025-07-27 13:44:00.348918,Usado,"Cúcuta, Norte de santander"
P1753641842_17,https://www.fincaraiz.com.co/casa-en-venta-en-nuevo-escobal-cucuta/192158877,2 Habs.,1 Baño,93 m²,$ 160.000.000,2025-07-27 13:44:02.222352,Usado,"Nuevo escobal, Cúcuta, Norte de santander"
P1753641844_18,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios/192214372,3 Habs.,4 Baños,127 m²,$ 450.000.000,2025-07-27 13:44:04.649298,Usado,"Los patios, Norte de santander"
P1753641846_19,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159504,5 Habs.,6 Baños,305 m²,$ 1.300.000.000,2025-07-27 13:44:07.001151,Usado,"Caobos, Cúcuta, Norte de santander"
P1753641849_20,https://www.fincaraiz.com.co/casa-en-venta-en-la-capillana-cucuta/192158289,4 Habs.,4 Baños,120 m²,$ 350.000.000,2025-07-27 13:44:09.691204,Usado,"La capillana, Cúcuta, Norte de santander"
P1753646414_0,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios/192214372,3 Habs.,4 Baños,127 m²,$ 450.000.000,2025-07-27 15:00:14.104893,Usado,"Los patios, Norte de santander"
P1753646415_1,https://www.fincaraiz.com.co/casa-en-venta-en-san-eduardo-cucuta/192158749,6 Habs.,3 Baños,193 m²,$ 350.000.000,2025-07-27 15:00:15.972437,Usado,"San eduardo, Cúcuta, Norte de santander"
P1753646418_2,https://www.fincaraiz.com.co/casa-en-venta-en-san-cayetano/192159096,2 Habs.,1 Baño,83 m²,$ 85.000.000,2025-07-27 15:00:18.638050,Usado,"San cayetano, Norte de santander"
P1753646421_3,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192159134,5 Habs.,5 Baños,184 m²,$ 350.000.000,2025-07-27 15:00:21.143612,Usado,"La cabrera, Cúcuta, Norte de santander"
P1753646423_4,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159916,6 Habs.,4 Baños,390 m²,$ 600.000.000,2025-07-27 15:00:23.622806,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753646426_5,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159469,7 Habs.,5 Baños,330 m²,$ 1.100.000.000,2025-07-27 15:00:26.595444,Usado,"La riviera, Cúcuta, Norte de santander"
P1753646429_6,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/192158588,6 Habs.,3 Baños,250 m²,$ 200.000.000,2025-07-27 15:00:29.165611,Usado,"Sevilla, Cúcuta, Norte de santander"
P1753646431_7,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214175,5 Habs.,4 Baños,212 m²,$ 380.000.000,2025-07-27 15:00:31.031408,Usado,"Cúcuta, Norte de santander"
P1753646433_8,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159803,6 Habs.,3 Baños,200 m²,$ 450.000.000,2025-07-27 15:00:33.554518,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753646435_9,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192158725,8 Habs.,4 Baños,349 m²,$ 1.376.577.700,2025-07-27 15:00:35.931490,Usado,"Caobos, Cúcuta, Norte de santander"
P1753646437_10,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192158145,5 Habs.,5 Baños,232 m²,$ 1.608.700.000,2025-07-27 15:00:37.867996,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753646440_11,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192364262,3 Habs.,2 Baños,107 m²,$ 360.000.000,2025-07-27 15:00:40.759256,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753646443_12,https://www.fincaraiz.com.co/casa-en-venta-en-molinos-del-norte-b-cucuta/192409386,2 Habs.,1 Baño,72 m²,$ 130.000.000,2025-07-27 15:00:43.200937,Usado,"Molinos del norte b, Cúcuta, Norte de santander"
P1753646445_13,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158738,3 Habs.,3 Baños,245 m²,$ 380.000.000,2025-07-27 15:00:45.068784,Usado,"Cúcuta, Norte de santander"
P1753646447_14,https://www.fincaraiz.com.co/casa-en-venta-en-san-martin-ii-cucuta/192159765,3 Habs.,2 Baños,150 m²,$ 300.000.000,2025-07-27 15:00:47.567645,Usado,"San martin ii, Cúcuta, Norte de santander"
P1753646449_15,https://www.fincaraiz.com.co/casa-en-venta-en-las-lomas-i-cucuta/192159510,5 Habs.,6 Baños,351 m²,$ 1.600.000.000,2025-07-27 15:00:49.597184,Usado,"Las lomas i, Cúcuta, Norte de santander"
P1753646451_16,https://www.fincaraiz.com.co/casa-en-venta-en-trigal-del-norte-cucuta/192158169,3 Habs.,1 Baño,80 m²,$ 130.000.000,2025-07-27 15:00:51.973175,Usado,"Trigal del norte, Cúcuta, Norte de santander"
P1753646454_17,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158826,7 Habs.,3 Baños,390 m²,$ 680.000.000,2025-07-27 15:00:54.949316,Usado,"Cúcuta, Norte de santander"
P1753646457_18,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158551,4 Habs.,2 Baños,170 m²,$ 118.000.000,2025-07-27 15:00:57.763085,Usado,"Cúcuta, Norte de santander"
P1753646459_19,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192158233,3 Habs.,4 Baños,186 m²,$ 680.000.000,2025-07-27 15:00:59.882377,Usado,"La playa, Cúcuta, Norte de santander"
P1753646461_20,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159775,7 Habs.,4 Baños,320 m²,$ 800.000.000,2025-07-27 15:01:01.611797,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753646878_0,https://www.fincaraiz.com.co/casa-en-venta-en-motilones-cucuta/192159886,5 Habs.,3 Baños,280 m²,$ 1.500.000.000,2025-07-27 15:07:58.840472,Usado,"Motilones, Cúcuta, Norte de santander"
P1753646881_1,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159775,7 Habs.,4 Baños,320 m²,$ 800.000.000,2025-07-27 15:08:01.120872,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753646883_2,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192158965,6 Habs.,6 Baños,530 m²,$ 900.000.000,2025-07-27 15:08:03.262386,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753646885_3,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192158999,4 Habs.,2 Baños,170 m²,$ 300.000.000,2025-07-27 15:08:05.308921,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753646887_4,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192561036,6 Habs.,3 Baños,101 m²,$ 400.000.000,2025-07-27 15:08:07.197379,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753646889_5,https://www.fincaraiz.com.co/casa-en-venta-en-sector-sur-cucuta/192411307,3 Habs.,3 Baños,86 m²,$ 280.000.000,2025-07-27 15:08:09.323034,Usado,"Sector sur, Cúcuta, Norte de santander"
P1753646891_6,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159595,4 Habs.,5 Baños,1350 m²,$ 1.200.000.000,2025-07-27 15:08:11.158591,Usado,"Cúcuta, Norte de santander"
P1753646893_7,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158618,4 Habs.,3 Baños,214 m²,$ 750.000.000,2025-07-27 15:08:13.194494,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753646894_8,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192213798,5 Habs.,4 Baños,244 m²,$ 800.000.000,2025-07-27 15:08:14.914382,Usado,"La riviera, Cúcuta, Norte de santander"
P1753646896_9,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192547401,6 Habs.,4 Baños,400 m²,$ 2.200.000.000,2025-07-27 15:08:16.914506,Usado,"Cúcuta, Norte de santander"
P1753646898_10,https://www.fincaraiz.com.co/casa-en-venta-en-el-llano-cucuta/192158785,4 Habs.,3 Baños,68 m²,$ 280.000.000,2025-07-27 15:08:18.913859,Usado,"El llano, Cúcuta, Norte de santander"
P1753646900_11,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192158654,4 Habs.,3 Baños,143 m²,$ 440.000.000,2025-07-27 15:08:20.979219,Usado,"Caobos, Cúcuta, Norte de santander"
P1753646904_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192158372,9 Habs.,6 Baños,246 m²,$ 500.000.000,2025-07-27 15:08:24.112576,Usado,"La libertad, Cúcuta, Norte de santander"
P1753646906_13,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158672,4 Habs.,3 Baños,221 m²,$ 800.000.000,2025-07-27 15:08:26.111466,Usado,"Cúcuta, Norte de santander"
P1753646908_14,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192159810,3 Habs.,1 Baño,156 m²,$ 320.000.000,2025-07-27 15:08:28.279479,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753646910_15,https://www.fincaraiz.com.co/casa-en-venta-en-parq-resid-los-libertadores-b-cucuta/192158360,3 Habs.,2 Baños,193 m²,$ 460.000.000,2025-07-27 15:08:30.375803,Usado,"Parq resid los libertadores b, Cúcuta, Norte de santander"
P1753646912_16,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158376,5 Habs.,4 Baños,306 m²,$ 400.000.000,2025-07-27 15:08:32.957460,Usado,"San luis, Cúcuta, Norte de santander"
P1753646915_17,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/192158718,3 Habs.,2 Baños,140 m²,$ 220.000.000,2025-07-27 15:08:35.115343,Usado,"Sevilla, Cúcuta, Norte de santander"
P1753646917_18,https://www.fincaraiz.com.co/casa-en-venta-en-san-mateo-cucuta/192436545,4 Habs.,1 Baño,190 m²,$ 250.000.000,2025-07-27 15:08:37.453104,Usado,"San mateo, Cúcuta, Norte de santander"
P1753646919_19,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158735,5 Habs.,6 Baños,360 m²,$ 670.000.000,2025-07-27 15:08:39.398291,Usado,"Cúcuta, Norte de santander"
P1753646921_20,https://www.fincaraiz.com.co/casa-en-venta-en-santa-helena-cucuta/192276756,3 Habs.,1 Baño,92 m²,$ 240.000.000,2025-07-27 15:08:41.753430,Usado,"Santa helena, Cúcuta, Norte de santander"
P1753647943_0,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/192159593,6 Habs.,6 Baños,706 m²,$ 2.300.000.000,2025-07-27 15:25:43.891083,Usado,"Libertadores, Cúcuta, Norte de santander"
P1753647945_1,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214038,7 Habs.,7 Baños,244 m²,$ 900.000.000,2025-07-27 15:25:45.937022,Usado,"Cúcuta, Norte de santander"
P1753647947_2,https://www.fincaraiz.com.co/casa-en-venta-en-ciudad-jardin-cucuta/192159734,3 Habs.,3 Baños,127 m²,$ 350.000.000,2025-07-27 15:25:47.940361,Usado,"Ciudad jardin, Cúcuta, Norte de santander"
P1753647950_3,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192159863,4 Habs.,2 Baños,125 m²,$ 170.000.000,2025-07-27 15:25:50.206842,Usado,"Paramo, Cúcuta, Norte de santander"
P1753647951_4,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159869,4 Habs.,2 Baños,429 m²,$ 1.200.000.000,2025-07-27 15:25:51.984852,Usado,"Caobos, Cúcuta, Norte de santander"
P1753647954_5,https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-cucuta/192158873,10 Habs.,6 Baños,193 m²,$ 450.000.000,2025-07-27 15:25:54.047578,Usado,"Aeropuerto, Cúcuta, Norte de santander"
P1753647955_6,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158164,3 Habs.,2 Baños,108 m²,$ 380.000.000,2025-07-27 15:25:55.766356,Usado,"Cúcuta, Norte de santander"
P1753647958_7,https://www.fincaraiz.com.co/casa-en-venta-en-centro-cucuta/192159822,5 Habs.,5 Baños,816 m²,$ 900.000.000,2025-07-27 15:25:58.915448,Usado,"Centro, Cúcuta, Norte de santander"
P1753647961_8,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159354,6 Habs.,6 Baños,293 m²,$ 1.000.000.000,2025-07-27 15:26:01.828714,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753647964_9,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192158770,5 Habs.,5 Baños,213 m²,$ 600.000.000,2025-07-27 15:26:04.150564,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753647966_10,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158781,3 Habs.,4 Baños,178 m²,$ 380.000.000,2025-07-27 15:26:06.495888,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753647968_11,https://www.fincaraiz.com.co/casa-en-venta-en-cr-alicante-cucuta/192159402,4 Habs.,3 Baños,170 m²,$ 485.000.000,2025-07-27 15:26:08.641959,Usado,"Cr alicante, Cúcuta, Norte de santander"
P1753647970_12,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192158220,3 Habs.,3 Baños,114 m²,$ 350.000.000,2025-07-27 15:26:10.582392,Usado,"Niza, Cúcuta, Norte de santander"
P1753647972_13,https://www.fincaraiz.com.co/casa-en-venta-en-portachuela-cucuta/192159701,3 Habs.,4 Baños,80 m²,$ 350.000.000,2025-07-27 15:26:12.908149,Usado,"Portachuela, Cúcuta, Norte de santander"
P1753647975_14,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192159687,3 Habs.,3 Baños,120 m²,$ 350.000.000,2025-07-27 15:26:15.170325,Usado,"Niza, Cúcuta, Norte de santander"
P1753647977_15,https://www.fincaraiz.com.co/casa-en-venta-en-piedecuesta-cucuta/192158497,4 Habs.,5 Baños,950 m²,$ 800.000.000,2025-07-27 15:26:17.227591,Usado,"Piedecuesta, Cúcuta, Norte de santander"
P1753647979_16,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192681874,8 Habs.,6 Baños,360 m²,$ 1.100.000.000,2025-07-27 15:26:19.552480,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753647981_17,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159774,7 Habs.,6 Baños,265 m²,$ 650.000.000,2025-07-27 15:26:21.531119,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753647983_18,https://www.fincaraiz.com.co/casa-en-venta-en-panamericano-villa-del-rosario/192408181,5 Habs.,2 Baños,360 m²,$ 450.000.000,2025-07-27 15:26:23.790266,Usado,"Panamericano, Villa del rosario, Norte de santander"
P1753647986_19,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-cucuta/192557200,6 Habs.,4 Baños,180 m²,$ 290.000.000,2025-07-27 15:26:26.585384,Usado,"Torcoroma, Cúcuta, Norte de santander"
P1753647988_20,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159040,4 Habs.,5 Baños,178 m²,$ 450.000.000,2025-07-27 15:26:28.479656,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753648025_0,https://www.fincaraiz.com.co/casa-en-venta-en-aguas-calientes-cucuta/192158444,3 Habs.,2 Baños,77 m²,$ 150.000.000,2025-07-27 15:27:05.124462,Usado,"Aguas calientes, Cúcuta, Norte de santander"
P1753648027_1,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192158646,4 Habs.,3 Baños,149 m²,$ 230.000.000,2025-07-27 15:27:07.213129,Usado,"La cabrera, Cúcuta, Norte de santander"
P1753648029_2,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192158912,4 Habs.,2 Baños,187 m²,$ 430.000.000,2025-07-27 15:27:09.278459,Usado,"Latino, Cúcuta, Norte de santander"
P1753648031_3,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta-villa-del-rosario/192159172,3 Habs.,3 Baños,238 m²,$ 1.500.000.000,2025-07-27 15:27:11.466060,Usado,"Cúcuta, Norte de santander"
P1753648033_4,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192599216,3 Habs.,3 Baños,102 m²,$ 430.000.000,2025-07-27 15:27:13.740498,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753648035_5,https://www.fincaraiz.com.co/casa-en-venta-en-carora-cucuta/192159575,5 Habs.,2 Baños,155 m²,$ 220.000.000,2025-07-27 15:27:15.575553,Usado,"Carora, Cúcuta, Norte de santander"
P1753648038_6,https://www.fincaraiz.com.co/casa-en-venta-en-santander-cucuta/192159045,3 Habs.,2 Baños,62 m²,$ 170.000.000,2025-07-27 15:27:18.331287,Usado,"Santander, Cúcuta, Norte de santander"
P1753648040_7,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192159298,6 Habs.,2 Baños,168 m²,$ 220.000.000,2025-07-27 15:27:20.682789,Usado,"La libertad, Cúcuta, Norte de santander"
P1753648042_8,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159331,3 Habs.,5 Baños,261 m²,$ 1.000.000.000,2025-07-27 15:27:22.664259,Usado,"Caobos, Cúcuta, Norte de santander"
P1753648045_9,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-siglo-xxi-cucuta/192158814,2 Habs.,2 Baños,63 m²,$ 160.000.000,2025-07-27 15:27:25.192046,Usado,"Torcoroma siglo xxi, Cúcuta, Norte de santander"
P1753648047_10,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159715,5 Habs.,5 Baños,221 m²,$ 650.000.000,2025-07-27 15:27:27.871817,Usado,"La riviera, Cúcuta, Norte de santander"
P1753648050_11,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159127,4 Habs.,5 Baños,122 m²,$ 700.000.000,2025-07-27 15:27:30.276300,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753648052_12,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios/192159742,3 Habs.,3 Baños,250 m²,$ 750.000.000,2025-07-27 15:27:32.523073,Usado,"Los patios, Norte de santander"
P1753648054_13,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192158487,4 Habs.,3 Baños,235 m²,$ 500.000.000,2025-07-27 15:27:34.494138,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753648057_14,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159589,5 Habs.,5 Baños,300 m²,$ 600.000.000,2025-07-27 15:27:37.237991,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753648059_15,https://www.fincaraiz.com.co/casa-en-venta-en-zona-franca-cucuta/192158628,3 Habs.,3 Baños,134 m²,$ 350.000.000,2025-07-27 15:27:39.747902,Usado,"Zona franca, Cúcuta, Norte de santander"
P1753648061_16,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158664,3 Habs.,3 Baños,87 m²,$ 340.000.000,2025-07-27 15:27:41.863927,Usado,"Cúcuta, Norte de santander"
P1753648063_17,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159655,6 Habs.,3 Baños,252 m²,$ 750.000.000,2025-07-27 15:27:43.924627,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753648065_18,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192159618,4 Habs.,4 Baños,200 m²,$ 110.000.000,2025-07-27 15:27:45.936033,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753648067_19,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159772,3 Habs.,2 Baños,464 m²,$ 1.600.000.000,2025-07-27 15:27:47.932785,Usado,"La riviera, Cúcuta, Norte de santander"
P1753648069_20,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/191850073,3 Habs.,3 Baños,331 m²,$ 550.000.000,2025-07-27 15:27:49.842133,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753648112_0,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/191850073,3 Habs.,3 Baños,331 m²,$ 550.000.000,2025-07-27 15:28:32.974994,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753648115_1,https://www.fincaraiz.com.co/casa-en-venta-en-san-martin-ii-cucuta/192158443,4 Habs.,3 Baños,120 m²,$ 200.000.000,2025-07-27 15:28:35.432490,Usado,"San martin ii, Cúcuta, Norte de santander"
P1753648117_2,https://www.fincaraiz.com.co/casa-en-venta-en-blanco-cucuta/192159023,4 Habs.,5 Baños,260 m²,$ 820.000.000,2025-07-27 15:28:37.218945,Usado,"Blanco, Cúcuta, Norte de santander"
P1753648119_3,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159678,4 Habs.,5 Baños,286 m²,$ 600.000.000,2025-07-27 15:28:39.166949,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753648121_4,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158753,4 Habs.,4 Baños,150 m²,$ 460.000.000,2025-07-27 15:28:41.322272,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753648123_5,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158507,2 Habs.,2 Baños,50 m²,$ 126.000.000,2025-07-27 15:28:43.482838,Usado,"Cúcuta, Norte de santander"
P1753648125_6,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192158730,4 Habs.,3 Baños,230 m²,$ 430.000.000,2025-07-27 15:28:45.513641,Usado,"La playa, Cúcuta, Norte de santander"
P1753648127_7,https://www.fincaraiz.com.co/casa-en-venta-en-los-acacios-cucuta/192158988,3 Habs.,5 Baños,394 m²,$ 750.000.000,2025-07-27 15:28:47.879717,Usado,"Los acacios, Cúcuta, Norte de santander"
P1753648131_8,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158484,4 Habs.,4 Baños,78 m²,$ 350.000.000,2025-07-27 15:28:51.687218,Usado,"Cúcuta, Norte de santander"
P1753648134_9,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192159675,4 Habs.,3 Baños,97 m²,$ 260.000.000,2025-07-27 15:28:54.838541,Usado,"San luis, Cúcuta, Norte de santander"
P1753648137_10,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192493193,8 Habs.,9 Baños,420 m²,$ 1.300.000.000,2025-07-27 15:28:57.209526,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753648139_11,https://www.fincaraiz.com.co/casa-en-venta-en-trigal-del-norte-cucuta/192159644,3 Habs.,2 Baños,90 m²,$ 135.000.000,2025-07-27 15:28:59.621938,Usado,"Trigal del norte, Cúcuta, Norte de santander"
P1753648133_12,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/11111930,6 Habs.,3 Baños,359 m²,$ 313.171.017,2025-07-27 15:28:53.901780,Usado,"Cúcuta, Norte de santander"
P1753648136_13,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192158137,4 Habs.,5 Baños,270 m²,$ 400.000.000,2025-07-27 15:28:56.201218,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753648138_14,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192159548,8 Habs.,4 Baños,274 m²,$ 420.000.000,2025-07-27 15:28:58.204063,Usado,"El contento, Cúcuta, Norte de santander"
P1753648140_15,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158305,5 Habs.,3 Baños,63 m²,$ 260.000.000,2025-07-27 15:29:00.824443,Usado,"Cúcuta, Norte de santander"
P1753648144_16,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159791,4 Habs.,3 Baños,220 m²,$ 600.000.000,2025-07-27 15:29:04.035134,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753648146_17,https://www.fincaraiz.com.co/casa-en-venta-en-el-rosal-cucuta/192159914,4 Habs.,5 Baños,280 m²,$ 980.000.000,2025-07-27 15:29:06.790669,Usado,"El rosal, Cúcuta, Norte de santander"
P1753648148_18,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192159370,4 Habs.,3 Baños,207 m²,$ 250.000.000,2025-07-27 15:29:08.972107,Usado,"Paramo, Cúcuta, Norte de santander"
